,node_id,ccs,moduls,treatment,region
0,1,-0.3602155579506438,0,ctr,DP
1,1,0.0,0,a5ia,DP
2,3,0.3313259036211513,1,ctr,DP
3,3,0.0,0,a5ia,DP
4,4,0.0,0,ctr,DP
5,4,0.0,0,a5ia,DP
6,5,0.0773715263502927,0,ctr,DP
7,5,-0.3134469045775438,-1,a5ia,DP
8,15,0.0,0,ctr,DP
9,15,0.0,0,a5ia,DP
10,17,-0.2690876338844241,0,ctr,DP
11,17,0.0,0,a5ia,DP
12,26,-0.2061998143404157,0,ctr,DP
13,26,0.0,0,a5ia,DP
14,31,0.0,0,ctr,DP
15,31,0.0,0,a5ia,DP
16,32,0.4769988044296813,1,ctr,DP
17,32,0.0,0,a5ia,DP
18,35,-0.5367193194664955,-1,ctr,DP
19,35,0.5395135501505572,1,a5ia,DP
20,39,0.4156561739574884,1,ctr,DP
21,39,0.0,0,a5ia,DP
22,40,-0.2698169047842729,0,ctr,DP
23,40,0.0,0,a5ia,DP
24,42,0.0,0,ctr,DP
25,42,0.0,0,a5ia,DP
26,51,0.0979406655497675,0,ctr,DP
27,51,0.786067400748897,1,a5ia,DP
28,58,0.0,0,ctr,DP
29,58,0.0,0,a5ia,DP
30,60,-0.3394157712863476,0,ctr,DP
31,60,0.0,0,a5ia,DP
32,62,-0.1927720971698395,0,ctr,DP
33,62,0.5847136079289769,1,a5ia,DP
34,65,0.0,0,ctr,DP
35,65,0.0,0,a5ia,DP
36,71,-0.0274505272280803,0,ctr,DP
37,71,0.0,0,a5ia,DP
38,74,0.0,0,ctr,DP
39,74,0.0,0,a5ia,DP
40,80,0.0,0,ctr,DP
41,80,0.0,0,a5ia,DP
42,81,0.0,0,ctr,DP
43,81,0.0,0,a5ia,DP
44,83,-0.2235518172424138,0,ctr,DP
45,83,0.0,0,a5ia,DP
46,87,0.1862300692229913,0,ctr,DP
47,87,0.0,0,a5ia,DP
48,90,-0.2225435122124919,0,ctr,DP
49,90,0.0,0,a5ia,DP
50,105,0.2840142668251869,0,ctr,IL
51,105,0.0,0,a5ia,IL
52,113,0.0,0,ctr,IL
53,113,0.0,0,a5ia,IL
54,136,0.0,0,ctr,PrL
55,136,0.0,0,a5ia,PrL
56,150,0.0,0,ctr,AC
57,150,0.0,0,a5ia,AC
58,159,0.0,0,ctr,AC
59,159,0.0,0,a5ia,AC
60,161,0.0,0,ctr,AC
61,161,0.0,0,a5ia,AC
62,166,0.726144512716808,1,ctr,AC
63,166,0.0,0,a5ia,AC
64,168,-0.0747626084734274,0,ctr,AC
65,168,-0.1792028800320003,0,a5ia,AC
66,170,0.0,0,ctr,AC
67,170,0.0,0,a5ia,AC
68,174,0.3758615095723285,0,ctr,AC
69,174,0.2597868865209613,1,a5ia,AC
70,180,0.0,0,ctr,AC
71,180,-0.2660229350284244,0,a5ia,AC
72,187,0.0,0,ctr,AC
73,187,0.0,0,a5ia,AC
74,195,0.0,0,ctr,AC
75,195,0.0,0,a5ia,AC
76,200,0.5818726874743052,1,ctr,AC
77,200,0.2821391348792764,1,a5ia,AC
78,201,0.0,0,ctr,AC
79,201,0.0,0,a5ia,AC
80,208,0.0,0,ctr,AC
81,208,0.0,0,a5ia,AC
82,211,0.0,0,ctr,AC
83,211,0.0,0,a5ia,AC
84,212,0.467736308181202,1,ctr,AC
85,212,0.2810084556495071,1,a5ia,AC
86,216,0.0,0,ctr,AC
87,216,0.0,0,a5ia,AC
88,217,0.5677707530083667,1,ctr,M2
89,217,0.317972421915799,1,a5ia,M2
90,239,0.2713042055606444,1,ctr,M2
91,239,0.0,0,a5ia,M2
92,245,0.0,0,ctr,M2
93,245,0.0,0,a5ia,M2
94,248,0.7612777919754664,1,ctr,M2
95,248,0.7308124235616467,1,a5ia,M2
96,251,0.0,0,ctr,M2
97,251,0.0,0,a5ia,M2
98,260,0.0,0,ctr,M2
99,260,0.0,0,a5ia,M2
100,262,0.0,0,ctr,M2
101,262,0.0,0,a5ia,M2
102,263,0.0,0,ctr,M2
103,263,0.0,0,a5ia,M2
104,265,0.0,0,ctr,M2
105,265,0.0,0,a5ia,M2
106,271,0.0,0,ctr,M2
107,271,0.0,0,a5ia,M2
108,307,0.6719501327792531,1,ctr,M2
109,307,0.5997084412049023,1,a5ia,M2
110,309,-0.1547326815355732,0,ctr,DP
111,309,0.1001246680518672,0,a5ia,DP
112,310,0.681041789353215,1,ctr,AC
113,310,0.6326991002899072,1,a5ia,AC
114,313,0.3004992546645173,0,ctr,DP
115,313,0.0,0,a5ia,DP
116,314,0.0,0,ctr,DP
117,314,0.0,0,a5ia,DP
118,315,0.0,0,ctr,M2
119,315,0.0,0,a5ia,M2
120,318,0.0,0,ctr,M2
121,318,0.0,0,a5ia,M2
122,319,0.5980077040906461,1,ctr,M2
123,319,0.3263796264402938,1,a5ia,M2
124,320,0.3754295047722752,1,ctr,DP
125,320,0.0,0,a5ia,DP
126,321,-0.4426600295558839,-1,ctr,DP
127,321,-0.1246414818487663,0,a5ia,DP
128,322,-0.0996842187135412,0,ctr,AC
129,322,0.0,0,a5ia,AC
130,326,0.0,0,ctr,M2
131,326,0.0,0,a5ia,M2
132,327,0.0,0,ctr,DP
133,327,0.0,0,a5ia,DP
134,329,-0.5281012339798163,-1,ctr,AC
135,329,0.0,0,a5ia,AC
136,335,0.0103716707963421,0,ctr,AC
137,335,0.5097585528728097,1,a5ia,AC
138,337,0.0,0,ctr,M2
139,337,0.0,0,a5ia,M2
140,341,0.0,0,ctr,M2
141,341,0.5440792393090509,1,a5ia,M2
142,342,0.0,0,ctr,M2
143,342,0.0,0,a5ia,M2
144,343,0.0,0,ctr,DP
145,343,-0.6033844820498004,-1,a5ia,DP
146,344,0.0,0,ctr,AC
147,344,0.0,0,a5ia,AC
148,347,0.0,0,ctr,DP
149,347,0.5162110690118779,1,a5ia,DP
150,348,0.0,0,ctr,AC
151,348,-0.2518620486450549,0,a5ia,AC
152,349,0.0,0,ctr,M2
153,349,0.0,0,a5ia,M2
